MSOACD,NaPTANID,Distance
E02006641,9100MELKSHM,15042.6244301
E02004636,9100GLOSTER,2195.97650305
E02004637,9100GLOSTER,652.84753254
E02006648,9100CHIPNHM,11299.3082595
E02004634,9100LYDNEY,1463.05311019
E02006649,9100SDON,7948.24285233
E02004635,9100CHEPSTW,1052.16779233
E02004632,9100LYDNEY,10593.4022384
E02004633,9100LYDNEY,5114.49164834
E02004630,9100DURSLEY,12041.3336515
E02004631,9100LYDNEY,12401.378217
E02004638,9100GLOSTER,1858.99219194
E02004639,9100GLOSTER,978.828501789
E02004166,9100TIVIPW,5643.66115512
E02004167,9100TIVIPW,8109.06766059
E02004164,9100TIVIPW,11082.0834969
E02004165,9100TIVIPW,8315.94707241
E02004162,9100EXETRST,1553.16795244
E02004163,9100TOPSHAM,760.742071833
E02003156,9100TORRE,1534.28664957
E02004160,9100EXETRST,1052.49710625
E02003157,9100TORRE,689.277304872
E02004161,9100POLSBDG,1933.13684339
E02003154,9100TORRE,2343.80189443
E02003155,9100TORRE,1825.91086238
E02003152,9100PLYMTH,3617.63598173
E02003153,9100PLYMTH,4958.09947569
E02003150,9100PLYMTH,1021.21614049
E02003151,9100PLYMTH,5333.58602347
E02004168,9100TIVIPW,9482.3519149
E02006687,9100TRWBRDG,1088.3062866
E02006686,9100TRWBRDG,1047.94769047
E02006685,9100TRWBRDG,1479.97360604
E02006684,9100TRWBRDG,553.677566143
E02006683,9100TRWBRDG,2357.47802002
E02006682,9100BRDFDOA,259.925377249
E02006681,9100AVNCLFF,1019.12892628
E02006680,9100MELKSHM,1307.65950682
E02006689,9100TRWBRDG,2477.94655823
E02006688,9100TRWBRDG,1308.54246462
E02003936,9100GUNISLK,15934.682523
E02003937,9100RCHE,15176.6663543
E02003934,9100BODMNPW,21335.5573237
E02003935,9100GUNISLK,16654.6584434
E02003932,9100OKHMPTN,36918.0914484
E02003933,9100BODMNPW,22511.7806487
E02003930,9100PENMERE,15691.1707271
E02003931,9100OKHMPTN,39512.9127363
E02003116,9100LAWRNCH,4943.84054769
E02003197,9100PSTONE,3675.33657712
E02003117,9100LAWRNCH,3924.73230478
E02003196,9100HMWTHY,4084.07821866
E02003114,9100STPLTNR,4896.48364583
E02003195,9100BRANKSM,4422.6892477
E02003115,9100STPLTNR,4159.48386374
E02003194,9100PSTONE,6863.477077
E02003112,9100BRSTPWY,4589.6148072
E02003113,9100YATE,7863.74514913
E02003192,9100BOMO,546.82386152
E02003110,9100BRSTPWY,4932.97295464
E02003191,9100CHRISTC,1507.84321185
E02003938,9100STCLMBR,14334.734594
E02003111,9100BRSTPWY,3807.69112918
E02003190,9100POKSDWN,1389.36768029
E02003939,9100RCHE,10741.0444571
E02004129,9100HONITON,6311.50033727
E02003118,9100KEYNSHM,4027.19738115
E02003199,9100HMWTHY,2679.54296235
E02003119,9100KEYNSHM,3541.95772624
E02003198,9100PSTONE,2814.2216897
E02003026,9100SEMILLS,1187.72467265
E02003027,9100MONPELR,1288.46241836
E02003024,9100STPLTNR,3388.42841979
E02003025,9100STPLTNR,1755.93254194
E02003022,9100REDLAND,2095.40152906
E02003023,9100FILTNEW,2514.27281292
E02003020,9100SEMILLS,2041.20359407
E02003021,9100MONPELR,2180.67799137
E02003028,9100REDLAND,1202.85016024
E02006097,9100AXMNSTR,10686.7843168
E02003029,9100STPLTNR,3507.0641742
E02006095,9100CRKRN,1280.28553011
E02006094,9100YOVILJN,3872.10220449
E02006093,9100CRKRN,11573.1036836
E02006092,9100YOVILJN,3013.1096487
E02006091,9100CRKRN,7408.44700525
E02006090,9100YOVILPM,2655.54968763
E02006099,9100BSPSLYD,306.389949267
E02006098,9100AXMNSTR,9897.04926039
E02004226,9100PRTSMTA,8386.26981343
E02004227,9100OKHMPTN,27991.7997948
E02004224,9100BRNSTPL,21573.4508082
E02004225,9100CHAPLTN,10690.2981011
E02004222,9100BRNSTPL,12022.5196474
E02004223,9100BRNSTPL,11836.1994401
E02003216,9100SDON,2911.66196593
E02004220,9100BRNSTPL,11017.2681306
E02003217,9100SDON,2606.44883712
E02004221,9100BRNSTPL,11749.9179835
E02003214,9100SDON,3022.22252639
E02003215,9100SDON,3064.20408407
E02003212,9100SDON,9150.98335963
E02003210,9100PSTONE,468.337114892
E02003211,9100BRANKSM,1506.0952239
E02004228,9100OKHMPTN,19085.3028035
E02004229,9100SAMPCRT,5438.57951623
E02003218,9100SDON,1635.50209105
E02003219,9100SDON,4585.34273364
E02004674,9100GLOSTER,5887.76279972
E02004672,9100GLOSTER,4323.81542698
E02004673,9100CHLTNHM,3800.51031817
E02004670,9100CHLTNHM,6004.6640723
E02004671,9100GLOSTER,3096.74957461
E02006695,9100WRMNSTR,3862.52906614
E02006694,9100WRMNSTR,968.339267192
E02006693,9100WRMNSTR,1436.20446542
E02006692,9100WRMNSTR,788.221754648
E02006691,9100WSTBRYW,965.218545111
E02006690,9100WSTBRYW,1657.30277428
E02003906,9100NEWQUAY,9706.82260827
E02003907,9100REDRUTH,7459.29349963
E02004136,9100FENITON,4202.60776068
E02003904,9100LOOE,563.663885529
E02004137,9100HONITON,9342.05586796
E02003905,9100QNTRLDW,6552.07657734
E02004134,9100CBRK,2081.64848163
E02003902,9100DOCKYDP,2048.45341492
E02004135,9100AXMNSTR,5337.85322732
E02003903,9100DEVNPRT,4058.56375842
E02004132,9100FENITON,320.168660006
E02003900,9100SASH,613.172155548
E02004133,9100AXMNSTR,993.555978968
E02003901,9100SDPLACE,3644.74868507
E02004130,9100HONITON,253.348740555
E02004131,9100HONITON,923.565658921
E02003908,9100TRURO,1742.6560105
E02003909,9100TRURO,1633.81807023
E02004138,9100AXMNSTR,9082.72236615
E02004139,9100FENITON,10430.9679386
E02003036,9100REDLAND,597.60806661
E02003037,9100CLFDOWN,232.232552003
E02003034,9100MONPELR,480.526161083
E02003032,9100STPLTNR,2692.02045511
E02003033,9100CLFDOWN,453.337495234
E02003030,9100STPLTNR,1572.7311897
E02003031,9100MONPELR,454.134025729
E02006887,9100BRSTLTM,677.187855511
E02006885,9100BRANKSM,2108.42889764
E02006883,9100BRANKSM,1590.30088223
E02003038,9100LAWRNCH,3104.26278561
E02003039,9100LAWRNCH,2062.52795377
E02006889,9100LAWRNCH,224.344088411
E02006888,9100STPLTNR,438.256368837
E02004236,9100CHRISTC,1974.75136469
E02004237,9100CHRISTC,1255.5559455
E02004234,9100BEREALS,7918.70702118
E02004235,9100BEREALS,4265.48853429
E02004232,9100GUNISLK,12570.4012494
E02004233,9100GUNISLK,6190.55685165
E02004230,9100OKHMPTN,841.535644456
E02004231,9100OKHMPTN,9804.87345982
E02004238,9100HINTONA,1381.82713985
E02004239,9100HINTONA,1221.06782918
E02004646,9100GLOSTER,2984.12922445
E02004647,9100GLOSTER,3631.38946683
E02004644,9100GLOSTER,2143.16433424
E02004645,9100GLOSTER,3643.62532744
E02004642,9100GLOSTER,2448.69084199
E02004643,9100GLOSTER,1612.27256834
E02004640,9100GLOSTER,869.960064976
E02004641,9100GLOSTER,3381.26310735
E02004648,9100GLOSTER,4151.28602494
E02004649,9100GLOSTER,5174.9636178
E02003166,9100PAIGNTN,1728.90042728
E02003167,9100PAIGNTN,157.572666164
E02003164,9100PAIGNTN,1598.89993463
E02003165,9100PAIGNTN,922.104072513
E02003163,9100TORQUAY,2177.53239329
E02003161,9100TORQUAY,990.891960932
E02003168,9100PAIGNTN,1381.41791003
E02003169,9100PAIGNTN,3037.09726684
E02003916,9100FALMTHT,436.320969565
E02003917,9100PENMERE,452.549494311
E02004187,9100KNYMPTN,10193.0094522
E02003914,9100PRYN,306.857461379
E02004186,9100BRNSTPL,1788.08803456
E02004169,9100TIVIPW,2848.31334147
E02003158,9100TORRE,1774.25842466
E02006106,9100TAUNTON,2414.82308537
E02003159,9100TORRE,1716.71381362
E02006107,9100TAUNTON,1809.92193352
E02002997,9100OLDFLDP,267.568699786
E02006104,9100TAUNTON,2265.58528786
E02002996,9100BATHSPA,463.683516293
E02006105,9100TAUNTON,54.3291283291
E02002995,9100OLDFLDP,1459.89718013
E02006102,9100TAUNTON,1274.98130316
E02002994,9100BATHSPA,3150.33391862
E02006103,9100TAUNTON,5431.6184046
E02002993,9100OLDFLDP,850.870434645
E02002992,9100OLDFLDP,1326.80697969
E02006101,9100BSPSLYD,8107.35547958
E02002991,9100BATHSPA,1185.55024918
E02002990,9100BATHSPA,1682.49867343
E02006108,9100TAUNTON,1529.34530734
E02006109,9100TAUNTON,2734.58832052
E02002999,9100OLDFLDP,1310.83829111
E02002998,9100OLDFLDP,650.125617746
E02003066,9100AVONMTH,7282.53107034
E02003067,9100AVONMTH,4784.7594908
E02003064,9100PARSNST,3244.90258403
E02003065,9100AVONMTH,5135.61951137
E02003062,9100PARSNST,2852.41616703
E02003063,9100PARSNST,3898.74880819
E02003060,9100KEYNSHM,3722.00251222
E02003061,9100PARSNST,2904.33629004
E02003068,9100SHAMPTN,875.840851327
E02006056,9100BRUTON,7693.68344806
E02003069,9100YATTON,6053.62696084
E02006057,9100CCARY,14471.6680303
E02006054,9100CCARY,15187.7288867
E02006055,9100CCARY,10073.4948386
E02006052,9100CCARY,14071.3177153
E02006053,9100FROME,870.388597904
E02006050,9100FROME,1222.81362211
E02006051,9100CCARY,17661.3127518
E02003897,9100SASH,2224.3404505
E02003896,9100LISKARD,754.322977248
E02003895,9100LISKARD,1384.3154749
E02003894,9100GUNISLK,6954.58818284
E02003893,9100LISKARD,5222.46739757
E02006059,9100CCARY,7375.13028803
E02003892,9100GUNISLK,526.096592143
E02003899,9100SASH,1457.27299145
E02003898,9100STGRMNS,2015.79257198
E02004266,9100WOOL,803.904386062
E02004267,9100WARHAM,7894.41755155
E02004264,9100HMWTHY,1676.17271847
E02004265,9100WARHAM,379.808273487
E02004262,9100MORETON,14211.8409305
E02004263,9100HOLTONH,5095.00149043
E02004260,9100HMWTHY,17472.041538
E02004261,9100HOLTONH,17676.149509
E02004268,9100POOLE,12281.4594777
E02004269,9100SHERBRN,664.611789824
E02006781,9100PENZNCE,60391.5454108
E02006656,9100CHIPNHM,1774.59753177
E02006657,9100CHIPNHM,7841.70488518
E02006654,9100CHIPNHM,679.296061453
E02006655,9100CHIPNHM,6577.87444986
E02006652,9100CHIPNHM,806.461119089
E02006653,9100CHIPNHM,1895.68806747
E02006650,9100SDON,10534.6297978
E02006651,9100CHIPNHM,4681.14686737
E02004606,9100CHLTNHM,591.346234676
E02004607,9100CHLTNHM,2339.18933613
E02006658,9100CHIPNHM,8667.5460422
E02004604,9100CHLTNHM,1306.226724
E02006659,9100MELKSHM,9009.21228804
E02004605,9100CHLTNHM,3230.67622725
E02004602,9100CHLTNHM,1990.61412641
E02004603,9100CHLTNHM,1828.95523977
E02004600,9100CHLTNHM,2215.55902218
E02004601,9100CHLTNHM,3875.75185939
E02004608,9100CHLTNHM,1266.76602706
E02004609,9100CHLTNHM,1610.72125593
E02003946,9100STERTH,3587.52976882
E02004176,9100BRNSTPL,14382.952004
E02003947,9100PENZNCE,2941.00339837
E02004177,9100BRNSTPL,15025.9433502
E02003944,9100HAYLE,708.598737731
E02004174,9100CREDITN,1095.84259371
E02003945,9100CARBISB,868.170924595
E02004175,9100BRNSTPL,15294.4550159
E02003942,9100BODMNPW,5582.14824565
E02004172,9100MOCHARD,2784.5074851
E02003943,9100STIVES,690.912672064
E02004173,9100CREDITN,4536.6174616
E02003940,9100BODMNPW,7719.13955949
E02003126,9100PLYMTH,5038.27639563
E02004170,9100TIVIPW,7249.94513742
E02003941,9100BODMNPW,4437.353231
E02003127,9100STBDXVR,1758.06190228
E02004171,9100CBRK,8496.61435918
E02003124,9100STBDXVR,3320.97342013
E02003125,9100STBDXVR,2096.4755327
E02003122,9100BEREFRS,5334.62849052
E02003123,9100BEREFRS,4297.72720718
E02003120,9100KEYNSHM,3315.44444424
E02003121,9100KEYNSHM,2398.35473998
E02003948,9100PENZNCE,937.388453125
E02004178,9100BRNSTPL,11134.1800265
E02003949,9100PENZNCE,420.552389983
E02004179,9100BRNSTPL,7762.46032008
E02003128,9100STBDXFR,2919.45515622
E02006116,9100BSPSLYD,12571.7677929
E02003129,9100PLYMTH,3327.86114304
E02006117,9100TIVIPW,23323.5942044
E02006114,9100RHOOSE,22736.385634
E02006115,9100BSPSLYD,16536.6672574
E02006112,9100TAUNTON,3271.30186262
E02006113,9100RHOOSE,22174.1961605
E02006110,9100BSPSLYD,8581.98891125
E02006111,9100BSPSLYD,9136.19970299
E02003076,9100YATTON,512.286183122
E02003077,9100NAILSEA,5821.57706472
E02003074,9100YATTON,4585.64578978
E02003075,9100NAILSEA,949.104252007
E02003072,9100NAILSEA,1836.4949773
E02003073,9100NAILSEA,1029.56636413
E02003070,9100NAILSEA,4628.63733708
E02006846,9100WMILTON,894.257055523
E02003071,9100YATTON,5320.38139428
E02006847,9100SDON,4639.33419286
E02006845,9100WORLE,226.31396371
E02006840,9100TORRE,755.744772354
E02003078,9100YATTON,2496.06329945
E02003079,9100WORLE,1218.19176545
E02006848,9100SDON,4420.99436126
E02006849,9100SDON,3813.94635684
E02004276,9100MDNNWTN,14505.1413727
E02004277,9100DRCHW,510.98025315
E02004274,9100MDNNWTN,13684.6952769
E02004272,9100DRCHW,5086.02244753
E02004273,9100AXMNSTR,7347.28074567
E02003226,9100SDON,374.212986826
E02004270,9100THFORD,1598.44697455
E02003227,9100SDON,2107.98235323
E02004271,9100CRKRN,7336.12474162
E02003224,9100SDON,3520.35515443
E02003225,9100SDON,2866.56753428
E02003222,9100SDON,3852.09163152
E02003223,9100SDON,1101.15211422
E02003220,9100SDON,3123.35219101
E02003221,9100SDON,973.879385992
E02004278,9100DRCHS,436.404975739
E02004279,9100MORETON,4998.96652297
E02003228,9100SDON,1198.56838169
E02003229,9100SDON,4016.07003593
E02004616,9100MINMARS,1846.21181064
E02004617,9100KINGHAM,8777.43304012
E02004614,9100CHLTNHM,2362.08694872
E02004615,9100HONYBRN,6737.23774394
E02004612,9100CHLTNHM,1659.06221892
E02004613,9100CHLTNHM,2826.51274455
E02004610,9100CHLTNHM,1072.67449431
E02004611,9100CHLTNHM,3574.83045063
E02004618,9100CHLTNHM,12114.529954
E02004619,9100KEMBLE,16043.774024
E02003956,9100RCHE,2607.42925781
E02003957,9100LUXULYN,1266.84798583
E02004146,9100EXMOUTH,1822.93298055
E02003954,9100NEWQUAY,1174.37929152
E02004147,9100EXMOUTH,189.510884566
E02003955,9100NEWQUAY,730.3611338
E02004144,9100EXMOUTH,1712.71618134
E02003952,9100NEWQUAY,2069.33097406
E02004145,9100EXMOUTH,6292.60465442
E02003953,9100STCLMBR,2864.76246542
E02004142,9100LYMPSTC,538.851641665
E02003950,9100PENZNCE,10592.0714499
E02004143,9100EXMOUTH,2640.73335755
E02003951,9100PENZNCE,2443.62000458
E02003136,9100PLYMTH,6436.56061159
E02004140,9100FENITON,11682.6060999
E02003137,9100PLYMTH,1887.31313386
E02004141,9100LYMPSTC,8553.17800449
E02003134,9100KEYHAM,1066.36371561
E02003135,9100KEYHAM,210.33644213
E02003132,9100KEYHAM,2009.86005814
E02003133,9100PLYMTH,2665.86763861
E02003130,9100STBDXVR,101.432840742
E02003958,9100STAUSTL,5925.2002589
E02003131,9100PLYMTH,3858.81395246
E02003959,9100PARR,1059.05244677
E02004148,9100EXMOUTH,1423.24281563
E02004149,9100STJAMSP,929.644854241
E02003138,9100PLYMTH,1255.23000864
E02003139,9100PLYMTH,8100.84961598
E02003046,9100LAWRNCH,1650.63789053
E02003047,9100PARSNST,1078.56601783
E02003044,9100LAWRNCH,2582.44629918
E02003045,9100CLFDOWN,1441.75057798
E02003043,9100CLFDOWN,1381.40507202
E02003040,9100LAWRNCH,692.300141304
E02003041,9100CLFDOWN,1121.30927194
E02003048,9100BRSTLTM,933.828420472
E02003049,9100LAWRNCH,2594.99025192
E02004246,9100CHRISTC,11247.0479026
E02004247,9100HMWTHY,12284.6017624
E02004244,9100POKSDWN,16230.3181421
E02004245,9100BOMO,16493.0575492
E02004242,9100CHRISTC,2944.00093417
E02004243,9100SLSBRY,17916.8198048
E02003236,9100SDON,4503.87635931
E02004240,9100CHRISTC,2170.81057063
E02004241,9100CHRISTC,135.206586563
E02003234,9100SDON,4014.53164664
E02003235,9100SDON,2379.20382143
E02003232,9100SDON,1662.64615166
E02003233,9100SDON,3474.29731562
E02003230,9100SDON,1032.4422095
E02003231,9100SDON,2832.01164243
E02004248,9100BOMO,10723.2436308
E02004249,9100BRANKSM,9547.24057312
E02006636,9100PEWSEY,168.662513025
E02006637,9100MELKSHM,11866.7034256
E02006634,9100BEDYN,9392.45945241
E02006635,9100PEWSEY,9206.83959227
E02006638,9100MELKSHM,10769.3091005
E02006639,9100MELKSHM,8329.46026946
E02003926,9100CBORNE,6182.58366377
E02003927,9100PRYN,2255.71902781
E02004156,9100EXETERC,243.229198186
E02003924,9100CBORNE,777.649666322
E02004157,9100EXETERC,1318.30888234
E02003925,9100CBORNE,768.828755374
E02004154,9100POLSBDG,645.331509985
E02003922,9100REDRUTH,2436.8326465
E02004155,9100POLSBDG,856.602277401
E02003923,9100CBORNE,1104.91989959
E02004152,9100STJAMSP,129.483430801
E02003920,9100REDRUTH,295.643120497
E02004153,9100EXETRSD,740.289392049
E02003921,9100REDRUTH,2595.78272817
E02003106,9100BRSTPWY,704.219110091
E02003187,9100POKSDWN,300.573811088
E02004150,9100POLSBDG,769.388352188
E02003107,9100FILTNEW,569.236584728
E02003186,9100BOMO,1119.49871495
E02004151,9100PINHOE,922.104704207
E02003104,9100PATCHWY,740.00004957
E02003185,9100POKSDWN,1214.248596
E02003105,9100BRSTPWY,2920.45057136
E02003184,9100BOMO,995.185688302
E02003102,9100YATE,3328.51050011
E02003183,9100BOMO,1966.20617896
E02003103,9100YATE,1634.70139599
E02003182,9100POKSDWN,843.194017379
E02003100,9100PATCHWY,1432.77128959
E02003181,9100BOMO,1830.16264733
E02003928,9100CBORNE,12041.4388319
E02003101,9100PATCHWY,1118.4244809
E02003180,9100BOMO,2239.10091056
E02003929,9100STERTH,12391.4886689
E02004158,9100EXETRST,378.822793203
E02004159,9100DIGBY,768.680641688
E02003108,9100YATE,5825.74058738
E02003189,9100POKSDWN,1103.69299768
E02003109,9100BRSTPWY,3317.31166782
E02003188,9100BOMO,703.100616331
E02003056,9100PARSNST,1447.69945796
E02003057,9100PARSNST,1320.49360802
E02003054,9100BRSTLTM,2602.93335926
E02003055,9100BDMNSTR,1639.90919672
E02003052,9100PARSNST,530.957991771
E02003053,9100BRSTLTM,1879.64680959
E02003050,9100PARSNST,563.343193079
E02003051,9100BDMNSTR,386.176931203
E02003058,9100BDMNSTR,2825.7388341
E02006087,9100YOVILPM,3251.9111027
E02003059,9100PARSNST,1883.95379759
E02006085,9100YOVILPM,1331.13638189
E02006084,9100CRKRN,8857.88853883
E02006083,9100YOVILPM,11248.3631147
E02006082,9100TMPCMB,2363.45601433
E02006081,9100BRDGWTR,15105.9370727
E02006080,9100YOVILPM,7503.40761636
E02006089,9100YOVILPM,796.771486864
E02006088,9100YOVILPM,1051.53442477
E02004257,9100GLHM,6535.74946273
E02004254,9100HMWTHY,4994.62466256
E02004255,9100GLHM,758.328514021
E02004252,9100HMWTHY,8608.55257166
E02004253,9100BOMO,7379.69883643
E02003206,9100PSTONE,935.592741839
E02004250,9100BOMO,9003.35418766
E02003207,9100HMWTHY,279.360976382
E02004251,9100BRANKSM,8778.44768732
E02003204,9100PSTONE,1321.46705128
E02003205,9100POOLE,1407.20084521
E02003202,9100BRANKSM,1078.65793551
E02003203,9100BRANKSM,811.152633341
E02003200,9100BRANKSM,1690.3922172
E02003201,9100PSTONE,1568.78895844
E02004258,9100TMPCMB,9768.25956948
E02004259,9100GLHM,13149.9750025
E02003208,9100POOLE,411.393614401
E02003209,9100HMWTHY,1164.93773012
E02004666,9100ASHCHRC,930.41798723
E02004667,9100ASHCHRC,3124.20263755
E02004664,9100DURSLEY,4164.41544674
E02004665,9100DURSLEY,9047.49988318
E02004662,9100LYDNEY,5476.54965281
E02004663,9100STRUD,5369.20605967
E02004660,9100STRUD,4354.95493243
E02004661,9100DURSLEY,2255.57273422
E02004668,9100ASHCHRC,10550.9638829
E02003915,9100PENMERE,925.27086235
E02004185,9100BRNSTPL,5057.71266211
E02003912,9100TRURO,7842.78945624
E02004184,9100BRNSTPL,1637.93207682
E02003913,9100PERANWL,1188.60812658
E02004183,9100BRNSTPL,750.688870915
E02003910,9100TRURO,592.269331551
E02004182,9100BRNSTPL,1223.89663319
E02003911,9100PERANWL,2172.83614027
E02004181,9100BRNSTPL,1484.05952721
E02004180,9100BRNSTPL,5186.47424638
E02003918,9100REDRUTH,3327.43536603
E02003919,9100REDRUTH,746.888380215
E02004189,9100BEREFRS,6383.02937517
E02004188,9100KNYMPTN,10111.9353648
E02006066,9100HGHBRDG,4814.89774152
E02006067,9100BRDGWTR,6994.91767456
E02006064,9100HGHBRDG,2728.90033498
E02006065,9100HGHBRDG,969.95930746
E02006062,9100HGHBRDG,3921.03575491
E02006063,9100HGHBRDG,9487.48137181
E02006060,9100CCARY,15639.9619086
E02006061,9100WORLE,12308.955982
E02006068,9100BRDGWTR,744.269443114
E02006069,9100BRDGWTR,1134.19741998
E02003006,9100OLDFLDP,7588.65024668
E02003087,9100WMILTON,2791.40876482
E02003007,9100OLDFLDP,11790.2053998
E02003086,9100WSMARE,1139.13673252
E02003004,9100KEYNSHM,8187.91811054
E02003085,9100WSMARE,1183.05142453
E02003005,9100PARSNST,10757.5090736
E02003084,9100WSMARE,329.509973326
E02003002,9100BATHSPA,1858.26614795
E02003003,9100OLDFLDP,2248.28696536
E02003082,9100WSMARE,1039.73193044
E02003000,9100KEYNSHM,4235.94402779
E02003081,9100WMILTON,825.091652604
E02003001,9100BATHSPA,1208.31523614
E02003080,9100WORLE,1068.67992327
E02006890,9100STPLTNR,416.211659471
E02003008,9100OLDFLDP,10482.5149447
E02003089,9100WSMARE,2505.47678702
E02003009,9100OLDFLDP,12142.0049589
E02004206,9100DAWLISH,739.55348524
E02004287,9100WEYMTH,2863.40390208
E02004207,9100NABT,6643.78983837
E02004286,9100WEYMTH,1936.44192854
E02004204,9100NABT,7873.51659614
E02004285,9100WEYMTH,1272.60311137
E02004205,9100DAWLISH,794.141021907
E02004284,9100WEYMTH,245.360565244
E02004202,9100TOPSHAM,2628.5319316
E02004283,9100WEYMTH,1575.15599771
E02004203,9100YEOFORD,15001.4728533
E02004282,9100UPWEY,2293.20652891
E02004200,9100IVYBDGE,17819.3444226
E02004281,9100UPWEY,410.680394752
E02004201,9100EXETRST,5821.42675715
E02004280,9100WEYMTH,3376.87738635
E02004208,9100TEINMTH,1039.83699873
E02004289,9100WEYMTH,8313.84929358
E02004209,9100NABT,2410.42964785
E02004288,9100WEYMTH,6243.13784071
E02006666,9100SLSBRY,2375.33417682
E02006667,9100SLSBRY,2095.10141099
E02006664,9100SLSBRY,7439.55732484
E02006665,9100GLHM,6289.38453902
E02006662,9100GRATELY,10978.5816174
E02006663,9100GRATELY,10280.911579
E02006660,9100MELKSHM,6369.2966796
E02006661,9100GRATELY,13585.3488852
E02004656,9100STRUD,742.179270813
E02004657,9100STRUD,1144.06166959
E02006668,9100SLSBRY,1358.25392213
E02004654,9100STRUD,1873.39166957
E02006669,9100SLSBRY,5981.9075388
E02004655,9100STNHSE,434.69256429
E02004652,9100STRUD,4730.50012201
E02004653,9100DURSLEY,5257.72114485
E02004650,9100GLOSTER,5407.38874799
E02004651,9100GLOSTER,6239.45669005
E02004658,9100STRUD,4478.59795461
E02004659,9100STNHSE,2057.52211971
E02003176,9100BRANKSM,3386.39909225
E02003177,9100BOMO,3201.09748579
E02003174,9100BOMO,3897.61802316
E02003175,9100BOMO,3352.90252058
E02003172,9100BRANKSM,4858.40044294
E02003173,9100BRANKSM,4336.22697508
E02003170,9100PAIGNTN,5624.12281817
E02003171,9100PAIGNTN,6255.96569834
E02003178,9100BRANKSM,3161.69390994
E02003179,9100POKSDWN,2231.94065907
E02004197,9100PLYMTH,7882.86927677
